domain_group,endpoint,N,endpoint_rate,threshold_axis,threshold,unsupported_reuse,overrestriction,direct_use_allowance,true_portable_allowance,review_burden,frontier_status
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.55,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.56,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.5700000000000001,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.58,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.59,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.6,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.61,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.62,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.63,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.64,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.65,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.66,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.67,0.20531991373112868,0.06815240833932423,0.7728253055355859,0.8927844379099751,0.2271746944644141,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.68,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.6900000000000001,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.7000000000000001,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.71,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.72,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.73,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.74,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.75,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.76,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.77,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.78,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.79,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.8,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.81,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.8200000000000001,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.8300000000000001,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.84,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.85,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.86,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.87,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.88,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.89,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.9,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.91,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.92,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.93,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.9400000000000001,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.9500000000000001,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.96,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.97,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.98,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,0.99,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,regime score threshold,1.0,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.0,0.0,0.6356578001437815,0.0,0.0,1.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.01,0.0,0.6356578001437815,0.0,0.0,1.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.02,0.0,0.6356578001437815,0.0,0.0,1.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.03,0.0,0.6356578001437815,0.0,0.0,1.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.04,0.0,0.6356578001437815,0.0,0.0,1.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.05,0.0,0.6356578001437815,0.0,0.0,1.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.06,0.0,0.6356578001437815,0.0,0.0,1.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.07,9.58543014617781e-05,0.6346513299784328,0.0011023244668104482,0.0015833521827640805,0.9988976755331895,dominated
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.08,9.58543014617781e-05,0.6334531512101605,0.0023005032350826744,0.003468295257483224,0.9976994967649173,dominated
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.09,9.58543014617781e-05,0.6329259525521208,0.0028277018931224538,0.004297670210359647,0.9971722981068776,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.1,0.00043134435657800146,0.6312485022765396,0.004840642223819794,0.006936590514966448,0.9951593577761803,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.11,0.0013419602204648934,0.625928588545411,0.01107117181883537,0.015305737766719445,0.9889288281811647,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.12,0.0013419602204648934,0.625928588545411,0.01107117181883537,0.015305737766719445,0.9889288281811647,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.13,0.00901030433740714,0.5798226695422957,0.06484543493889289,0.08783834728191209,0.9351545650611072,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.14,0.019745986101126288,0.5056793673616103,0.14972441888329738,0.2044786247455327,0.8502755811167027,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.15,0.020369039060627845,0.5046728971962616,0.1513539420081476,0.20606197692829675,0.8486460579918523,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.16,0.02070452911574407,0.5033788641265277,0.15298346513299785,0.20809771544899344,0.8470165348670021,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.17,0.025928588545410976,0.4878983944404505,0.1736879942487419,0.23245117997436476,0.8263120057512581,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.18,0.0297627606038821,0.4727054876587587,0.19271507308890487,0.2563522581618035,0.8072849269110951,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.19,0.0354660915408579,0.4490774023484304,0.22204648933620896,0.293523335595265,0.777953510663791,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.2,0.038054157680325905,0.43776659477594054,0.2359453630481668,0.3113171982206137,0.7640546369518332,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.21,0.0406901509705248,0.4297148334531512,0.24663311766115503,0.3239840156827264,0.753366882338845,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.22,0.06954229571052001,0.33064941289240357,0.3745506829618979,0.47983110910050514,0.6254493170381021,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.23,0.0770668583752696,0.3016534867002157,0.41107117181883535,0.5254467315087085,0.5889288281811647,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.24,0.07970285166546849,0.29259525521207763,0.42276539659717227,0.5396969011535852,0.5772346034028277,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.25,0.08310567936736162,0.28430385813563386,0.43445962137550925,0.5527407072306416,0.5655403786244908,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.26,0.08612508986340763,0.27423915648214714,0.44754373352504195,0.5685742290582825,0.552456266474958,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.27,0.08612508986340763,0.27423915648214714,0.44754373352504195,0.5685742290582825,0.552456266474958,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.28,0.08756290438533429,0.2718907260963336,0.45132997843278216,0.572268717484732,0.5486700215672178,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.29,0.08933620896237719,0.26858375269590223,0.4564102564102564,0.5774711603709568,0.5435897435897435,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.3,0.10232446681044811,0.23656841600766834,0.5014138509465612,0.6278368393274523,0.4985861490534388,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.31,0.11133477114785525,0.21322789360172537,0.5337646776899113,0.6645555304229812,0.4662353223100887,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.32,0.11238916846393482,0.20992092020129402,0.5381260484064222,0.6697579733092061,0.46187395159357775,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.33,0.11679846633117662,0.20230050323508267,0.5501557632398754,0.6817462112644198,0.44984423676012464,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.34,0.12806134675293554,0.1790079079798706,0.5847112389168464,0.7183895046369599,0.4152887610831536,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.35000000000000003,0.13098490294751977,0.17081236520488857,0.5958303378864126,0.7312825152680389,0.40416966211358735,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.36,0.13098490294751977,0.17081236520488857,0.5958303378864126,0.7312825152680389,0.40416966211358735,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.37,0.13098490294751977,0.17081236520488857,0.5958303378864126,0.7312825152680389,0.40416966211358735,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.38,0.13323747903187155,0.16812844476395877,0.6007668344116942,0.7355047877554098,0.3992331655883058,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.39,0.13328540618260246,0.16812844476395877,0.6008147615624251,0.7355047877554098,0.39918523843757486,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.4,0.1369757967888809,0.16184998801821232,0.61078360891445,0.7453818894669381,0.38921639108554995,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.41000000000000003,0.1387491013659238,0.15835130601485742,0.6160555954948478,0.750885923245118,0.38394440450515216,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.42,0.1387491013659238,0.15835130601485742,0.6160555954948478,0.750885923245118,0.38394440450515216,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.43,0.14143302180685358,0.15293553798226694,0.6241552839683681,0.7594058659428485,0.37584471603163194,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.44,0.1793433980349868,0.10275581116702612,0.7122453870117421,0.8383472819120863,0.28775461298825783,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.45,0.18581356338365684,0.09566259285885455,0.7258087706685837,0.8495061449144236,0.27419122933141626,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.46,0.2009106158638869,0.0757248981548047,0.7608435178528636,0.8808715976777501,0.23915648214713636,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.47000000000000003,0.20546369518332136,0.06810448118859334,0.7730170141385094,0.8928598356329639,0.22698298586149054,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.48,0.20551162233405224,0.06781691828420801,0.7733525041936257,0.8933122219708964,0.2266474958063743,dominated
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.49,0.20551162233405224,0.06767313683201534,0.7734962856458184,0.8935384151398628,0.22650371435418165,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.5,0.20551162233405224,0.06767313683201534,0.7734962856458184,0.8935384151398628,0.22650371435418165,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.51,0.20551162233405224,0.06767313683201534,0.7734962856458184,0.8935384151398628,0.22650371435418165,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.52,0.20551162233405224,0.06767313683201534,0.7734962856458184,0.8935384151398628,0.22650371435418165,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.53,0.2144739995207285,0.059813084112149535,0.7903187155523604,0.9059036417100204,0.2096812844476396,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.54,0.22731847591660675,0.04720824346992571,0.8157680325904625,0.9257332428560657,0.1842319674095375,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.55,0.22731847591660675,0.04720824346992571,0.8157680325904625,0.9257332428560657,0.1842319674095375,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.56,0.22779774742391565,0.04692068056554038,0.8165348670021567,0.9261856291939984,0.18346513299784328,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.5700000000000001,0.22779774742391565,0.04692068056554038,0.8165348670021567,0.9261856291939984,0.18346513299784328,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.58,0.22794152887610833,0.04687275341480949,0.8167265756050803,0.9262610269169871,0.18327342439491973,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.59,0.22856458183560988,0.04677689911334771,0.8174454828660436,0.9264118223629646,0.18255451713395637,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.6,0.22870836328780253,0.04672897196261682,0.8176371914689672,0.9264872200859534,0.18236280853103284,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.61,0.230673376467769,0.04514737598849748,0.821183800623053,0.9289753449445827,0.17881619937694704,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.62,0.23096093937215434,0.044811885933381264,0.8218068535825546,0.929503129005504,0.1781931464174455,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.63,0.2346034028277019,0.04116942247783369,0.8290917804936496,0.9352333559526502,0.17090821950635035,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.64,0.23695183321351546,0.038725137790558355,0.8338844955667386,0.9390786398250773,0.16611550443326145,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.65,0.23791037622813324,0.03690390606278457,0.8366642703091302,0.9419437532986504,0.16333572969086987,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.66,0.23838964773544213,0.03637670740474479,0.8376707404744788,0.9427731282515268,0.1623292595255212,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.67,0.23968368080517613,0.035801581595974116,0.8395398993529835,0.943677900927392,0.16046010064701655,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.68,0.27208243469925714,0.01917086029235562,0.888569374550683,0.9698409108044937,0.11143062544931703,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.6900000000000001,0.2800383417205847,0.015192906781691828,0.9005032350826744,0.9760989218125613,0.09949676491732566,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.7000000000000001,0.2809010304337407,0.014857416726575605,0.9017014138509466,0.9766267058734827,0.09829858614905344,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.71,0.28406422238197937,0.013323747903187156,0.9063982746225737,0.9790394330091231,0.09360172537742631,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.72,0.28593338126048407,0.012413132039300263,0.9091780493649653,0.9804719897459097,0.09082195063503475,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.73,0.2896716990174934,0.010448118859333813,0.9148813803019411,0.9835632963884491,0.08511861969805895,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.74,0.2896716990174934,0.010448118859333813,0.9148813803019411,0.9835632963884491,0.08511861969805895,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.75,0.2911095135394201,0.010160555954948478,0.9166067577282531,0.9840156827263816,0.08339324227174695,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.76,0.29475197699496763,0.009297867241792476,0.9211119098969566,0.9853728417401795,0.07888809010304337,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.77,0.30563144021087946,0.0066139468008626886,0.9346752935537982,0.9895951142275503,0.06532470644620178,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.78,0.30884255930984905,0.005703330936975797,0.9387970285166547,0.9910276709643369,0.06120297148334532,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.79,0.30884255930984905,0.005703330936975797,0.9387970285166547,0.9910276709643369,0.06120297148334532,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.8,0.3155523604121735,0.004457225017972682,0.9467529355379822,0.9929880117620448,0.05324706446201773,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.81,0.3178049364965253,0.004121734962856458,0.9493410016774503,0.9935157958229661,0.05065899832254973,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.8200000000000001,0.3178049364965253,0.004121734962856458,0.9493410016774503,0.9935157958229661,0.05065899832254973,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.8300000000000001,0.3212077641984184,0.00402588066139468,0.9528396836808052,0.9936665912689436,0.047160316319194824,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.84,0.3248023005032351,0.003882099209202013,0.9565780014378146,0.99389278443791,0.043421998562185475,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.85,0.33084112149532713,0.0034507548526240116,0.9630481667864845,0.9945713639448088,0.03695183321351546,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.86,0.3510184519530314,0.0008147615624251139,0.9858614905343878,0.998718238709191,0.01413850946561227,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.87,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.88,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.89,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.9,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.91,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.92,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.93,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.9400000000000001,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.9500000000000001,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.96,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.97,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.98,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,0.99,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,allowed-risk threshold,1.0,0.3643421998562186,0.0,1.0,1.0,0.0,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,CAB-Strict actual mode,,0.013850946561226936,0.6053678408818596,0.044140905823148814,0.04765136092889995,0.9558590941768512,frontier
hereditary_cancer,conservative_composite_non_portability,20865,0.3643421998562186,CAB-Balanced actual mode,,0.08531032830098251,0.41912293314162474,0.30184519530313925,0.34064691246324363,0.6981548046968608,frontier
cardiomyopathy_plus_inherited_arrhythmia,conservative_composite_non_portability,5860,0.41996587030716725,direct-use threshold,0.0,0.0,0.5800341296928327,0.0,0.0,1.0,frontier
cardiomyopathy_plus_inherited_arrhythmia,conservative_composite_non_portability,5860,0.41996587030716725,direct-use threshold,0.01,0.0,0.5800341296928327,0.0,0.0,1.0,frontier
cardiomyopathy_plus_inherited_arrhythmia,conservative_composite_non_portability,5860,0.41996587030716725,direct-use threshold,0.02,0.0,0.5800341296928327,0.0,0.0,1.0,frontier
cardiomyopathy_plus_inherited_arrhythmia,conservative_composite_non_portability,5860,0.41996587030716725,direct-use threshold,0.03,0.0,0.5800341296928327,0.0,0.0,1.0,frontier
cardiomyopathy_plus_inherited_arrhythmia,conservative_composite_non_portability,5860,0.41996587030716725,direct-use threshold,0.04,0.0,0.5800341296928327,0.0,0.0,1.0,frontier
cardiomyopathy_plus_inherited_arrhythmia,conservative_composite_non_portability,5860,0.41996587030716725,direct-use threshold,0.05,0.0,0.5800341296928327,0.0,0.0,1.0,frontier
cardiomyopathy_plus_inherited_arrhythmia,conservative_composite_non_portability,5860,0.41996587030716725,direct-use threshold,0.06,0.0,0.5800341296928327,0.0,0.0,1.0,frontier
cardiomyopathy_plus_inherited_arrhythmia,conservative_composite_non_portability,5860,0.41996587030716725,direct-use threshold,0.07,0.0,0.5800341296928327,0.0,0.0,1.0,frontier
